ctime,relname,pid,mode,granted
1415206097.9049,pg_locks,36966,AccessShareLock,t
1415206097.9049,pg_stat_activity,36965,AccessShareLock,t
1415206097.9049,pg_stat_all_indexes,36969,AccessShareLock,t
1415206097.9049,pg_stat_all_tables,36967,AccessShareLock,t
1415206097.9049,pg_stat_database,36968,AccessShareLock,t
1415206097.9049,pg_statio_all_indexes,36969,AccessShareLock,t
1415206097.9049,pg_statio_all_tables,36967,AccessShareLock,t
1415206157.90307,lineitem,37009,AccessShareLock,t
1415206157.90307,lineitem_l_orderkey_idx,37009,AccessShareLock,t
1415206157.90307,lineitem_l_orderkey_idx_l_returnflag,37009,AccessShareLock,t
1415206157.90307,lineitem_l_orderkey_idx_part1,37009,AccessShareLock,t
1415206157.90307,lineitem_l_orderkey_idx_part2,37009,AccessShareLock,t
1415206157.90307,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,37009,AccessShareLock,t
1415206157.90307,lineitem_l_partkey_l_quantity_l_shipmode_idx,37009,AccessShareLock,t
1415206157.90307,lineitem_l_shipdate_l_suppkey__idx,37009,AccessShareLock,t
1415206157.90307,nation,37009,AccessShareLock,t
1415206157.90307,orders,37009,AccessShareLock,t
1415206157.90307,orders_o_orderdate_o_orderkey_idx,37009,AccessShareLock,t
1415206157.90307,orders_o_orderkey_o_orderdate_idx,37009,AccessShareLock,t
1415206157.90307,part,37009,AccessShareLock,t
1415206157.90307,part_p_container_p_brand_p_partkey_idx,37009,AccessShareLock,t
1415206157.90307,part_p_name_idx,37009,AccessShareLock,t
1415206157.90307,part_p_size_idx,37009,AccessShareLock,t
1415206157.90307,part_p_type_p_partkey_idx,37009,AccessShareLock,t
1415206157.90307,partsupp,37009,AccessShareLock,t
1415206157.90307,partsupp_ps_suppkey_idx,37009,AccessShareLock,t
1415206157.90307,pg_locks,37022,AccessShareLock,t
1415206157.90307,pg_stat_activity,37020,AccessShareLock,t
1415206157.90307,pg_stat_all_indexes,37018,AccessShareLock,t
1415206157.90307,pg_stat_all_tables,37019,AccessShareLock,t
1415206157.90307,pg_stat_database,37021,AccessShareLock,t
1415206157.90307,pg_statio_all_indexes,37018,AccessShareLock,t
1415206157.90307,pg_statio_all_tables,37019,AccessShareLock,t
1415206157.90307,pk_lineitem,37009,AccessShareLock,t
1415206157.90307,pk_nation,37009,AccessShareLock,t
1415206157.90307,pk_orders,37009,AccessShareLock,t
1415206157.90307,pk_part,37009,AccessShareLock,t
1415206157.90307,pk_partsupp,37009,AccessShareLock,t
1415206157.90307,pk_supplier,37009,AccessShareLock,t
1415206157.90307,supplier,37009,AccessShareLock,t
1415206157.90307,supplier_s_nationkey_s_suppkey_idx,37009,AccessShareLock,t
1415206157.90307,supplier_s_suppkey_idx_like,37009,AccessShareLock,t
1415206217.90603,lineitem,37009,AccessShareLock,t
1415206217.90603,lineitem_l_orderkey_idx,37009,AccessShareLock,t
1415206217.90603,lineitem_l_orderkey_idx_l_returnflag,37009,AccessShareLock,t
1415206217.90603,lineitem_l_orderkey_idx_part1,37009,AccessShareLock,t
1415206217.90603,lineitem_l_orderkey_idx_part2,37009,AccessShareLock,t
1415206217.90603,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,37009,AccessShareLock,t
1415206217.90603,lineitem_l_partkey_l_quantity_l_shipmode_idx,37009,AccessShareLock,t
1415206217.90603,lineitem_l_shipdate_l_suppkey__idx,37009,AccessShareLock,t
1415206217.90603,nation,37009,AccessShareLock,t
1415206217.90603,orders,37009,AccessShareLock,t
1415206217.90603,orders_o_orderdate_o_orderkey_idx,37009,AccessShareLock,t
1415206217.90603,orders_o_orderkey_o_orderdate_idx,37009,AccessShareLock,t
1415206217.90603,part,37009,AccessShareLock,t
1415206217.90603,part_p_container_p_brand_p_partkey_idx,37009,AccessShareLock,t
